,state,county,total_population,total_female,total_male,total_one_race_white,percent_female,percent_white,latitude,longitude,num_households,dollar_household_median_income,numGooglePlaces,avgStarRating,closestClinic_mi,avgNumReviews,poli_align
870,Michigan,Charlevoix,26109,13062,13047,24674,0.5002872572676089,0.9450381094641694,45.513164,-85.450392,11769,63508.0,,,,,democrat
871,Michigan,Cheboygan,25654,12680,12974,23500,0.4942698994308879,0.9160364855383176,45.47612,-84.495271,10671,53482.0,3.0,4.5,34.49,11.67,democrat
872,Michigan,Chippewa,37091,17207,19884,25185,0.4639130786444151,0.6790056887115473,46.321819,-84.52063,13757,53079.0,3.0,4.73,79.54,11.0,democrat
873,Michigan,Clare,30827,15238,15589,29433,0.4943069387225484,0.9547799007363674,43.991137,-84.838325,11686,43069.0,3.0,3.97,67.11,22.33,democrat
874,Michigan,Clinton,78895,39615,39280,72317,0.5021230749730655,0.916623360162241,42.950455,-84.591695,30835,76161.0,3.0,3.47,19.51,31.67,democrat
875,Michigan,Crawford,13102,6431,6671,12361,0.4908410929629064,0.9434437490459472,44.680208,-84.611132,5705,54240.0,3.0,4.5,55.12,11.67,democrat
876,Michigan,Delta,36836,18095,18741,33791,0.4912314040612444,0.9173363014442392,45.805101,-86.901373,15695,51117.0,3.0,4.73,67.73,11.0,democrat
877,Michigan,Dickinson,25954,12845,13109,24600,0.4949140787547199,0.9478307775294752,46.012823,-87.866119,11394,54775.0,0.0,,,,democrat
878,Michigan,Eaton,108972,55057,53915,92430,0.5052398781338325,0.8481995374958705,42.589614,-84.846524,44895,72173.0,3.0,3.47,25.1,34.67,democrat
879,Michigan,Emmet,33946,17004,16942,30775,0.5009132151063453,0.9065869321864136,45.590094,-84.986822,14280,63488.0,3.0,4.47,23.74,19.67,democrat
880,Michigan,Genesee,406400,209425,196975,299607,0.5153174212598425,0.7372219488188977,43.021077,-83.706372,164905,54052.0,2.0,3.65,3.04,25.0,democrat
881,Michigan,Gladwin,25344,12576,12768,24420,0.4962121212121212,0.9635416666666666,43.98975,-84.389816,10714,48279.0,3.0,3.6,56.79,20.67,democrat
882,Michigan,Gogebic,14858,7049,7809,13637,0.4744245524296675,0.917822048727958,46.488054,-89.788314,6770,41948.0,0.0,,,,democrat
883,Michigan,Grand Traverse,94562,47753,46809,89007,0.5049914341913242,0.9412554725999872,44.718688,-85.553848,38511,69393.0,0.0,,,,democrat
884,Michigan,Gratiot,41758,19240,22518,37303,0.4607500359212605,0.8933138560275875,43.292326,-84.60469,14859,53347.0,3.0,3.53,41.82,26.0,democrat
885,Michigan,Hillsdale,45673,22726,22947,43734,0.4975806275042147,0.9575460337617412,41.864475,-84.642409,17683,54110.0,3.0,4.1,35.6,37.0,democrat
886,Michigan,Houghton,37485,17129,20356,34752,0.4569561157796452,0.9270908363345338,46.998305,-88.652066,13884,48623.0,0.0,,,,democrat
887,Michigan,Huron,31542,15809,15733,30174,0.5012047428825058,0.9566292562297888,43.907616,-82.857045,13474,51924.0,3.0,3.6,80.16,20.67,democrat
888,Michigan,Ingham,285660,145844,139816,207883,0.5105510046908913,0.7277287684660085,42.603534,-84.373811,114732,58226.0,3.0,3.67,15.16,29.67,democrat
889,Michigan,Ionia,66564,30789,35775,60238,0.4625473228772309,0.904963644011778,42.94465,-85.073766,22782,64436.0,3.0,3.3,38.4,41.0,democrat
890,Michigan,Iosco,25262,12584,12678,23832,0.4981394980603277,0.943393238856781,44.329482,-82.849447,11402,44334.0,,,,,democrat
891,Michigan,Iron,11580,5779,5801,10947,0.4990500863557858,0.9453367875647668,46.170249,-88.540409,5087,45792.0,3.0,4.73,91.34,14.67,democrat
892,Michigan,Isabella,65623,33733,31890,56764,0.5140423327187115,0.8650016000487634,43.645233,-84.839425,24582,48840.0,3.0,3.63,53.07,23.0,democrat
893,Michigan,Jackson,160765,78166,82599,137808,0.4862127950735546,0.8572015053027712,42.248474,-84.420868,61833,57746.0,0.0,,,,democrat
894,Michigan,Kalamazoo,261280,132908,128372,206735,0.5086803429271279,0.7912392835272505,42.246266,-85.532854,105299,61739.0,0.0,,,,democrat
895,Michigan,Kalkaska,17813,8755,9058,16821,0.4914949755796328,0.9443103351484872,44.678881,-85.088992,7001,50363.0,3.0,4.5,33.49,11.67,democrat
896,Michigan,Kent,654958,330175,324783,502911,0.5041162944799514,0.7678522897651452,43.032497,-85.547446,249821,69786.0,3.0,3.33,10.44,44.0,democrat
897,Michigan,Keweenaw,2052,998,1054,1983,0.48635477582846,0.966374269005848,47.681981,-88.148802,1039,54010.0,,,,,democrat
898,Michigan,Lake,12248,5937,6311,10606,0.4847322011757021,0.8659372958850424,43.995187,-85.8114,4349,40753.0,3.0,3.93,63.38,32.33,democrat
899,Michigan,Lapeer,88644,43224,45420,83274,0.4876133748477054,0.939420603763368,43.088633,-83.224325,33977,69194.0,3.0,3.63,31.38,39.67,democrat
900,Michigan,Leelanau,22251,11205,11046,20367,0.5035728731292975,0.9153296481057032,45.146182,-86.051574,9108,72709.0,,,,,democrat
901,Michigan,Lenawee,99346,48836,50510,90792,0.4915748998449862,0.9138968856320336,41.895915,-84.066853,38667,60656.0,3.0,4.0,38.59,49.33,democrat
902,Michigan,Livingston,193234,95620,97614,184314,0.4948404525083577,0.9538383514288375,42.602532,-83.911718,73924,88908.0,3.0,3.6,32.75,38.0,democrat
903,Michigan,Luce,5520,2239,3281,4338,0.4056159420289855,0.7858695652173913,46.940602,-85.582368,2128,49667.0,,,,,democrat
904,Michigan,Mackinac,10814,5232,5582,7929,0.4838172739041982,0.7332162012206399,46.167981,-85.303756,5063,52989.0,3.0,4.73,84.51,11.0,democrat
905,Michigan,Macomb,879123,448449,430674,691360,0.5101095068608147,0.7864201027615021,42.671467,-82.910869,351715,67828.0,3.0,2.83,13.79,43.0,democrat
906,Michigan,Manistee,24939,12087,12852,22428,0.4846625766871165,0.899314326957777,44.350385,-86.602967,9681,54428.0,,,,,democrat
907,Michigan,Marquette,66380,32749,33631,61260,0.4933564326604399,0.9228683338354926,46.656597,-87.584028,26709,57981.0,0.0,,,,democrat
908,Michigan,Mason,29103,14498,14605,27146,0.4981617015427962,0.9327560732570526,43.996636,-86.750814,12135,55035.0,3.0,3.93,110.6,32.33,democrat
909,Michigan,Mecosta,40051,19826,20225,36729,0.4950188509650196,0.91705575391376,43.635295,-85.332751,15800,48440.0,3.0,3.43,62.14,30.0,democrat
910,Michigan,Menominee,23477,11402,12075,22026,0.4856668228478937,0.9381948289815564,45.544174,-87.509892,9726,52457.0,3.0,4.73,101.28,11.0,democrat
911,Michigan,Midland,83467,41883,41584,76753,0.5017911270322403,0.9195610241173158,43.648378,-84.37922,34090,67642.0,3.0,3.6,32.44,20.67,democrat
912,Michigan,Missaukee,15038,7415,7623,14211,0.4930841867269583,0.9450059848384094,44.325424,-85.085471,5845,50695.0,3.0,4.5,52.75,11.67,democrat
913,Michigan,Monroe,154068,77417,76651,142575,0.5024859153101228,0.9254030687748268,41.916097,-83.487106,61523,68006.0,3.0,3.9,17.9,51.67,democrat
914,Michigan,Montcalm,66430,31988,34442,61712,0.4815294294746349,0.9289778714436248,43.312782,-85.149468,23686,54803.0,3.0,3.3,48.78,41.0,democrat
915,Michigan,Montmorency,9164,4478,4686,8792,0.488651243998254,0.9594063727629856,45.024134,-84.130107,4305,43913.0,3.0,4.43,68.35,17.33,democrat
916,Michigan,Muskegon,175633,88078,87555,138802,0.5014889001497441,0.7902956733643449,43.289258,-86.751892,66122,57047.0,,,,,democrat
917,Michigan,Newaygo,49653,24524,25129,45333,0.4939077195738424,0.9129961935834692,43.562709,-85.791423,18892,54235.0,3.0,3.43,48.16,30.0,democrat
918,Michigan,Oakland,1271983,644746,627237,927800,0.5068825605373657,0.7294122641576185,42.660452,-83.38421,520393,86275.0,3.0,3.27,9.94,55.0,democrat
919,Michigan,Oceana,26555,12960,13595,24168,0.4880436829222369,0.9101110901901712,43.647255,-86.807575,9789,56454.0,,,,,democrat
920,Michigan,Ogemaw,20745,10239,10506,19814,0.4935647143890094,0.9551217160761628,44.33328,-84.128073,8999,44165.0,3.0,4.17,64.0,17.33,democrat
921,Michigan,Ontonagon,5891,2870,3021,5625,0.4871838397555593,0.9548463758275336,47.216604,-89.500461,2710,44605.0,0.0,,,,democrat
922,Michigan,Osceola,22917,11194,11723,21707,0.4884583496967317,0.9472007679888292,43.997552,-85.322283,8675,50722.0,3.0,3.97,71.46,22.33,democrat
923,Michigan,Oscoda,8206,3988,4218,7826,0.4859858640019498,0.9536924201803558,44.685121,-84.124894,3292,45659.0,3.0,4.5,82.64,11.67,democrat
924,Michigan,Otsego,25016,12453,12563,23776,0.4978014070994563,0.950431723696834,45.021794,-84.576597,10452,59330.0,3.0,4.47,41.01,19.67,democrat
925,Michigan,Ottawa,293713,147809,145904,257231,0.5032429616666609,0.8757903123116784,42.942346,-86.655342,107218,77288.0,,,,,democrat
926,Michigan,Presque Isle,12976,6492,6484,12479,0.500308261405672,0.9616985203452528,45.489515,-83.384019,5844,52181.0,,,,,democrat
927,Michigan,Roscommon,23458,11709,11749,22258,0.4991474123966237,0.9488447437974252,44.339517,-84.611272,11014,46218.0,3.0,4.5,73.32,11.67,democrat
928,Michigan,Saginaw,190540,97385,93155,139345,0.511100031489451,0.7313162590532172,43.328267,-84.05541,77995,52749.0,3.0,3.6,20.13,20.67,democrat
929,Michigan,St. Clair,160067,80054,80013,148323,0.5001280713701137,0.9266307233845829,42.928804,-82.668914,65362,62847.0,3.0,3.13,39.83,75.33,democrat
930,Michigan,St. Joseph,60828,30273,30555,54526,0.4976819885579009,0.8963963963963963,41.911488,-85.52287,23670,57080.0,3.0,0.0,31.32,0.0,democrat
931,Michigan,Sanilac,40829,20306,20523,38969,0.497342575130422,0.9544441450929486,43.449155,-82.642815,17086,52459.0,3.0,3.7,72.08,34.0,democrat
932,Michigan,Schoolcraft,8004,3962,4042,6811,0.4950024987506247,0.8509495252373813,46.020758,-86.199352,3607,54163.0,3.0,4.73,98.8,11.0,democrat
933,Michigan,Shiawassee,68203,34315,33888,65133,0.5031303608345674,0.9549873172734336,42.951545,-84.146352,27704,58004.0,3.0,3.47,25.1,31.67,democrat
934,Michigan,Tuscola,53288,26224,27064,50465,0.4921183005554722,0.947023720162138,43.487902,-83.436618,21328,55174.0,3.0,3.6,32.0,20.67,democrat
935,Michigan,Van Buren,75550,37907,37643,63735,0.5017471872931833,0.84361350099272,42.283986,-86.305697,29148,61549.0,3.0,3.6,37.41,77.67,democrat
936,Michigan,Washtenaw,372428,187110,185318,268216,0.5024058341478085,0.7201821560140483,42.252327,-83.844634,147185,79198.0,2.0,0.0,5.65,0.0,democrat
937,Michigan,Wayne,1789781,923231,866550,925806,0.5158346188723648,0.5172733423809952,42.284664,-83.261953,685635,52830.0,3.0,3.7,9.07,62.33,democrat
938,Michigan,Wexford,33552,16704,16848,31507,0.4978540772532189,0.9390498330948974,44.331375,-85.570046,13002,54114.0,3.0,4.47,37.59,19.67,democrat
939,Montana,Beaverhead,9391,4726,4665,8779,0.5032477904376531,0.9348312213821744,45.133863,-112.892869,3984,51048.0,0.0,,,,republican
940,Montana,Big Horn,13198,6701,6497,3737,0.5077284437035915,0.2831489619639339,45.407869,-107.518163,3534,49640.0,0.0,,,,republican
941,Montana,Blaine,7051,3530,3521,3082,0.5006382073464757,0.4371011204084527,48.428282,-108.967648,2248,50847.0,0.0,,,,republican
942,Montana,Broadwater,6641,3155,3486,6334,0.4750790543592832,0.9537720222858004,46.334476,-111.496103,2757,60244.0,3.0,0.0,36.97,0.0,republican
943,Montana,Carbon,10488,5103,5385,10013,0.4865560640732265,0.9547101449275364,45.224475,-109.028551,4512,63178.0,0.0,,,,republican
944,Montana,Carter,1349,638,711,1301,0.4729429206819867,0.9644180874722016,45.516825,-104.515324,618,41447.0,3.0,0.0,467.27,0.0,republican
945,Montana,Cascade,84178,41386,42792,72378,0.4916486492907885,0.8598208558055549,47.316443,-111.350571,34194,56377.0,0.0,,,,republican
946,Montana,Chouteau,5896,2911,2985,4549,0.4937245590230665,0.7715400271370421,47.886837,-110.436189,2201,48237.0,0.0,,,,republican
947,Montana,Custer,11968,5973,5995,11063,0.4990808823529412,0.9243816844919788,46.261481,-105.550508,4872,55426.0,3.0,0.0,338.65,0.0,republican
948,Montana,Daniels,1739,848,891,1617,0.4876365727429557,0.9298447383553766,48.794429,-105.541739,784,54722.0,3.0,3.93,354.8,16.33,republican
949,Montana,Dawson,9003,4218,4785,8559,0.4685104965011663,0.9506831056314562,47.272425,-104.901027,3893,57684.0,3.0,4.03,359.77,27.33,republican
950,Montana,Deer Lodge,9380,4412,4968,8618,0.470362473347548,0.9187633262260128,46.099059,-113.139108,4161,44809.0,,,,,republican
951,Montana,Fallon,3074,1580,1494,2874,0.5139882888744307,0.9349381912817176,46.318184,-104.405718,1184,83750.0,3.0,0.0,392.09,0.0,republican
952,Montana,Fergus,11464,5446,6018,10693,0.4750523377529658,0.9327459874389392,47.222997,-109.22328,5208,52941.0,0.0,,,,republican
953,Montana,Flathead,103400,51604,51796,95840,0.4990715667311412,0.9268858800773694,48.314696,-114.054319,40780,63582.0,0.0,,,,republican
954,Montana,Gallatin,116725,56002,60723,107549,0.4797772542300278,0.9213878774898264,45.535559,-111.173443,46378,76208.0,3.0,0.0,106.88,0.0,republican
955,Montana,Garfield,972,478,494,962,0.4917695473251028,0.9897119341563786,47.281174,-106.982212,404,55000.0,3.0,0.0,229.91,0.0,republican
956,Montana,Glacier,13827,6942,6885,4254,0.5020611846387503,0.3076589281839878,48.705671,-112.990502,4005,39441.0,0.0,,,,republican
957,Montana,Golden Valley,820,411,409,709,0.501219512195122,0.8646341463414634,46.380624,-109.174586,349,46607.0,3.0,0.0,167.77,0.0,republican
958,Montana,Granite,3333,1637,1696,3178,0.4911491149114911,0.9534953495349536,46.395358,-113.425683,1337,49077.0,0.0,,,,republican
959,Montana,Hill,16297,8074,8223,11238,0.4954286064919924,0.6895747683622753,48.628331,-110.106372,6243,56840.0,0.0,,,,republican
960,Montana,Jefferson,12057,5902,6155,11259,0.4895081695280749,0.9338143816869868,46.126557,-112.056771,4604,72500.0,0.0,,,,republican
961,Montana,Judith Basin,2004,865,1139,1841,0.4316367265469062,0.9186626746506986,47.032558,-110.30532,879,51691.0,3.0,0.0,68.35,0.0,republican
962,Montana,Lake,31030,15602,15428,20308,0.502803738317757,0.6544634224943603,47.642901,-114.083687,11756,53154.0,0.0,,,,republican
963,Montana,Lewis and Clark,70340,35291,35049,65139,0.5017202160932613,0.9260591413136195,47.122133,-112.382954,30011,66486.0,3.0,3.9,61.76,23.67,republican
964,Montana,Liberty,2026,1142,884,2006,0.5636722606120435,0.9901283316880553,48.559654,-111.036924,765,46507.0,0.0,,,,republican
965,Montana,Lincoln,19674,9824,9850,18346,0.4993392294398698,0.9324997458574767,48.542232,-115.404343,8458,41922.0,3.0,4.03,122.41,38.0,republican
966,Montana,McCone,1805,844,961,1689,0.467590027700831,0.9357340720221606,47.629628,-105.757222,829,63365.0,3.0,0.0,328.71,0.0,republican
967,Montana,Madison,8499,4082,4417,8064,0.4802917990351806,0.9488175079421108,45.319288,-111.917328,3480,56410.0,0.0,,,,republican
968,Montana,Meagher,1932,861,1071,1770,0.4456521739130434,0.9161490683229814,46.585706,-110.921781,819,51709.0,3.0,0.0,81.4,0.0,republican
969,Montana,Mineral,4490,2142,2348,4173,0.4770601336302895,0.9293986636971048,47.155213,-115.06455,1981,50750.0,0.0,,,,republican
970,Montana,Missoula,117379,58431,58948,105465,0.4977977321326642,0.8984997316385384,47.027263,-113.892681,49437,61423.0,0.0,,,,republican
971,Montana,Musselshell,4813,2366,2447,4490,0.4915852898400166,0.9328900893413672,46.505665,-108.436982,2179,51153.0,0.0,,,,republican
972,Montana,Park,17072,8470,8602,16113,0.4961340206185567,0.9438261480787254,45.421905,-110.532798,7920,58510.0,,,,,republican
973,Montana,Petroleum,434,209,225,408,0.4815668202764977,0.9400921658986175,47.141917,-108.226575,195,54375.0,3.0,0.0,170.88,0.0,republican
974,Montana,Phillips,4233,2077,2156,3531,0.4906685565792582,0.8341601700921333,48.250155,-107.928833,1732,50789.0,0.0,,,,republican
975,Montana,Pondera,5974,2974,3000,4868,0.4978239035821895,0.8148644124539672,48.230312,-112.219928,2188,55865.0,3.0,0.0,88.23,0.0,republican
976,Montana,Powder River,1759,912,847,1619,0.51847640704946,0.9204093234792496,45.40889,-105.555259,758,55833.0,0.0,,,,republican
977,Montana,Powell,6955,2583,4372,6219,0.3713874910136592,0.8941768511861969,46.844225,-112.9311,2300,53111.0,,,,,republican
978,Montana,Prairie,1227,585,642,1192,0.4767726161369193,0.9714751426242868,46.852434,-105.375808,484,44500.0,3.0,3.93,331.19,16.33,republican
979,Montana,Ravalli,43790,21841,21949,40503,0.4987668417446905,0.9249372002740353,46.079298,-114.119065,18749,59640.0,0.0,,,,republican
980,Montana,Richland,11375,5685,5690,10328,0.4997802197802198,0.907956043956044,47.785513,-104.563387,4540,62530.0,0.0,,,,republican
981,Montana,Roosevelt,10884,5441,5443,3688,0.4999081220139654,0.3388460124954061,48.282747,-104.99517,3122,47182.0,0.0,,,,republican
982,Montana,Rosebud,8464,4147,4317,4379,0.4899574669187145,0.5173676748582231,46.161734,-106.701953,2944,59339.0,3.0,0.0,290.18,0.0,republican
983,Montana,Sanders,12298,5914,6384,11252,0.4808912018214343,0.9149455195966824,47.756469,-115.180225,5390,46848.0,0.0,,,,republican
984,Montana,Sheridan,3522,1696,1826,3252,0.4815445769449176,0.9233390119250426,48.705523,-104.533913,1444,58786.0,0.0,,,,republican
985,Montana,Silver Bow,35017,16999,18018,32417,0.4854499243224719,0.9257503498300824,45.895959,-112.660222,15028,50331.0,3.0,0.0,82.64,0.0,republican
986,Montana,Stillwater,8916,4393,4523,8440,0.4927097353073127,0.9466128308658592,45.663496,-109.391752,3733,72906.0,0.0,,,,republican
987,Montana,Sweet Grass,3690,1779,1911,3508,0.4821138211382114,0.9506775067750678,45.81306,-109.941312,1389,59238.0,3.0,0.0,164.66,0.0,republican
988,Montana,Teton,6173,3130,3043,5756,0.5070468167827636,0.9324477563583348,47.819035,-112.281725,2428,60431.0,0.0,,,,republican
989,Montana,Toole,5013,2176,2837,4424,0.4340714143227608,0.8825054857370835,48.645052,-111.733493,1805,54137.0,0.0,,,,republican
990,Montana,Treasure,693,328,365,677,0.4733044733044733,0.976911976911977,46.209636,-107.280494,335,55313.0,0.0,,,,republican
991,Montana,Valley,7553,3630,3923,6395,0.4806037336157818,0.8466834370448828,48.365713,-106.687883,2892,53667.0,0.0,,,,republican
992,Montana,Wheatland,2082,1141,941,1984,0.548030739673391,0.9529298751200768,46.497047,-109.857147,839,38893.0,3.0,0.0,131.73,0.0,republican
993,Montana,Wibaux,1018,529,489,980,0.5196463654223968,0.962671905697446,46.962866,-104.274466,422,49000.0,3.0,4.03,373.44,27.33,republican
994,Montana,Yellowstone,163593,82541,81052,144413,0.5045509282182,0.8827578197111123,45.936987,-108.276656,67000,65656.0,0.0,,,,republican
995,Nebraska,Adams,31284,15743,15541,28239,0.5032284874057026,0.9026658995013426,40.520632,-98.500044,12662,57783.0,3.0,0.0,119.3,0.0,republican
996,Nebraska,Antelope,6310,3126,3184,6082,0.4954041204437401,0.963866877971474,42.183225,-98.058037,2607,55802.0,3.0,0.0,107.5,0.0,republican
997,Nebraska,Arthur,472,243,229,442,0.5148305084745762,0.9364406779661016,41.570856,-101.697045,180,59375.0,3.0,0.0,264.08,0.0,republican
998,Nebraska,Banner,605,292,313,562,0.4826446280991736,0.9289256198347108,41.53975,-103.726263,235,57917.0,3.0,0.0,136.7,0.0,republican
999,Nebraska,Blaine,346,161,185,346,0.4653179190751445,1.0,41.92523,-99.990771,181,49464.0,0.0,,,,republican
1000,Nebraska,Boone,5413,2660,2753,5296,0.4914095695547755,0.9783853685571772,41.7054,-98.066794,2215,63668.0,3.0,0.0,128.62,0.0,republican
1001,Nebraska,Box Butte,10821,5366,5455,9402,0.4958876259125774,0.8688660937066814,42.215665,-103.087821,4576,63366.0,3.0,0.0,210.02,0.0,republican
1002,Nebraska,Boyd,1812,902,910,1686,0.4977924944812362,0.9304635761589404,42.894448,-98.773022,807,54464.0,3.0,0.0,142.92,0.0,republican
1003,Nebraska,Brown,2752,1420,1332,2613,0.5159883720930233,0.9494912790697676,42.34939,-99.923176,1160,43942.0,3.0,0.0,205.05,0.0,republican
1004,Nebraska,Buffalo,49840,24856,24984,44756,0.4987158908507223,0.8979935794542536,40.855226,-99.074983,19236,65810.0,3.0,0.0,146.02,0.0,republican
1005,Nebraska,Burt,6705,3373,3332,6239,0.5030574198359433,0.9304996271439224,41.854179,-96.337746,2790,55769.0,3.0,0.0,60.27,0.0,republican
1006,Nebraska,Butler,8354,4171,4183,7937,0.499281781182667,0.9500837921953555,41.226072,-97.13204,3417,64837.0,3.0,0.0,53.44,0.0,republican
1007,Nebraska,Cass,26546,13088,13458,25050,0.4930309651171551,0.943644993596022,40.909878,-96.140609,10073,78251.0,3.0,0.0,41.63,0.0,republican
1008,Nebraska,Cedar,8401,4138,4263,8119,0.4925604094750624,0.966432567551482,42.604511,-97.256824,3301,69490.0,3.0,0.0,61.45,0.0,republican
1009,Nebraska,Chase,3694,1940,1754,3326,0.5251759610178668,0.9003789929615593,40.53039,-101.694192,1514,55690.0,3.0,3.43,221.83,44.67,republican
1010,Nebraska,Cherry,5505,2688,2817,4791,0.488283378746594,0.8702997275204359,42.566985,-101.072622,2149,57719.0,3.0,0.0,385.87,0.0,republican
1011,Nebraska,Cheyenne,9575,4822,4753,8911,0.503603133159269,0.9306527415143604,41.214236,-103.011929,4283,53674.0,3.0,0.0,144.78,0.0,republican
1012,Nebraska,Clay,6104,2998,3106,5669,0.4911533420707732,0.928735255570118,40.523669,-98.05105,2429,70690.0,3.0,3.67,96.93,47.67,republican
1013,Nebraska,Colfax,10608,4668,5940,7376,0.4400452488687782,0.6953242835595776,41.574675,-97.089455,3582,70381.0,3.0,0.0,80.78,0.0,republican
1014,Nebraska,Cuming,9035,4481,4554,8165,0.4959601549529607,0.9037078029883784,41.915865,-96.788517,3704,63125.0,3.0,0.0,63.38,0.0,republican
1015,Nebraska,Custer,10625,5276,5349,10138,0.4965647058823529,0.9541647058823528,41.393893,-99.726866,4508,57715.0,0.0,,,,republican
1016,Nebraska,Dakota,21284,10615,10669,11877,0.4987314414583725,0.5580248073670363,42.390456,-96.562549,7221,63053.0,0.0,,,,republican
1017,Nebraska,Dawes,8383,4328,4055,7288,0.5162829535965645,0.8693785041154718,42.711214,-103.134872,3384,51925.0,3.0,3.63,232.39,39.67,republican
1018,Nebraska,Dawson,24031,11648,12383,18265,0.484707253131372,0.760059922599975,40.867378,-99.815154,8799,58402.0,3.0,0.0,182.06,0.0,republican
1019,Nebraska,Deuel,1878,986,892,1712,0.5250266240681576,0.91160809371672,41.112988,-102.332604,773,50924.0,3.0,0.0,166.53,0.0,republican
1020,Nebraska,Dixon,5632,2762,2870,4960,0.4904119318181818,0.8806818181818182,42.48528,-96.855862,2233,58849.0,0.0,,,,republican
1021,Nebraska,Dodge,37249,18712,18537,34072,0.5023490563505061,0.9147091197079116,41.577008,-96.645853,14639,60962.0,3.0,0.0,60.4,0.0,republican
1022,Nebraska,Douglas,578771,291909,286862,436389,0.5043601009725781,0.7539925117187972,41.297091,-96.154066,227978,70683.0,3.0,0.0,22.31,0.0,republican
1023,Nebraska,Dundy,1900,895,1005,1862,0.4710526315789474,0.98,40.180165,-101.681133,826,53696.0,3.0,3.43,226.18,44.67,republican
1024,Nebraska,Fillmore,5561,2830,2731,5270,0.5089012767487862,0.9476712821434994,40.52504,-97.596705,2358,66410.0,3.0,0.0,73.94,0.0,republican
1025,Nebraska,Franklin,2914,1446,1468,2792,0.4962251201098147,0.9581331503088538,40.183203,-98.96208,1210,52400.0,3.0,3.67,160.31,47.67,republican
1026,Nebraska,Frontier,2512,1175,1337,2390,0.4677547770700637,0.9514331210191084,40.530947,-100.406683,1010,59573.0,0.0,,,,republican
1027,Nebraska,Furnas,4655,2335,2320,4500,0.5016111707841031,0.966702470461869,40.191991,-99.909661,1990,57284.0,0.0,,,,republican
1028,Nebraska,Gage,21706,10700,11006,20876,0.4929512577167603,0.9617617248687,40.255234,-96.683453,9064,55000.0,3.0,0.0,41.63,0.0,republican
1029,Nebraska,Garden,1726,870,856,1687,0.5040556199304751,0.977404403244496,41.659381,-102.328229,866,43478.0,3.0,3.57,201.95,33.67,republican
1030,Nebraska,Garfield,1889,942,947,1824,0.4986765484383271,0.965590259396506,41.905572,-98.922998,797,57888.0,3.0,0.0,188.9,0.0,republican
1031,Nebraska,Gosper,1811,866,945,1770,0.4781888459414688,0.97736057426836,40.509838,-99.824078,759,69886.0,0.0,,,,republican
1032,Nebraska,Grant,718,315,403,704,0.4387186629526462,0.98050139275766,41.915867,-101.756875,305,56806.0,3.0,3.4,251.66,48.33,republican
1033,Nebraska,Greeley,2219,1109,1110,2143,0.4997746732762506,0.9657503379900856,41.5676,-98.530566,914,48472.0,3.0,3.67,147.26,47.67,republican
1034,Nebraska,Hall,62616,30720,31896,47447,0.4906094288999617,0.7577456241216303,40.866023,-98.498004,23724,60720.0,3.0,0.0,103.77,0.0,republican
1035,Nebraska,Hamilton,9376,4610,4766,8934,0.4916808873720136,0.952858361774744,40.877145,-98.021943,3567,71211.0,3.0,0.0,78.29,0.0,republican
1036,Nebraska,Harlan,3216,1582,1634,3057,0.4919154228855721,0.9505597014925372,40.178766,-99.403418,1220,59432.0,0.0,,,,republican
1037,Nebraska,Hayes,891,447,444,861,0.5016835016835017,0.9663299663299664,40.535786,-101.05558,354,51389.0,3.0,0.0,260.35,0.0,republican
1038,Nebraska,Hitchcock,2630,1246,1384,2520,0.4737642585551331,0.9581749049429658,40.176896,-101.044217,1094,47025.0,0.0,,,,republican
1039,Nebraska,Holt,10175,5080,5095,9787,0.4992628992628992,0.9618673218673218,42.459287,-98.784766,4040,60592.0,3.0,0.0,132.35,0.0,republican
1040,Nebraska,Hooker,714,377,337,658,0.5280112044817927,0.9215686274509804,41.9187,-101.11681,304,51333.0,3.0,0.0,317.52,0.0,republican
1041,Nebraska,Howard,6461,3165,3296,6037,0.4898622504256307,0.9343754836712584,41.219403,-98.513303,2538,64167.0,3.0,0.0,124.27,0.0,republican
1042,Nebraska,Jefferson,7213,3727,3486,6929,0.5167059475946209,0.96062664633301,40.175736,-97.143103,3131,51587.0,3.0,3.67,64.0,47.67,republican
1043,Nebraska,Johnson,5298,2059,3239,4312,0.3886372215930539,0.8138920347300869,40.395457,-96.268562,1746,53696.0,3.0,0.0,41.94,0.0,republican
1044,Nebraska,Kearney,6639,3323,3316,6340,0.5005271878294923,0.9549630968519356,40.506269,-98.948461,2721,68606.0,3.0,3.67,137.94,47.67,republican
1045,Nebraska,Keith,8312,4108,4204,7746,0.4942252165543792,0.9319056785370547,41.194404,-101.644474,3749,54303.0,0.0,,,,republican
1046,Nebraska,Keya Paha,946,462,484,920,0.4883720930232558,0.9725158562367864,42.87548,-99.718351,330,54583.0,0.0,,,,republican
1047,Nebraska,Kimball,3583,1718,1865,3324,0.479486463857103,0.9277142059726486,41.199155,-103.711105,1479,55428.0,3.0,0.0,111.23,0.0,republican
1048,Nebraska,Knox,8434,4230,4204,7282,0.5015413801280532,0.8634100071140621,42.634405,-97.891349,3323,58043.0,3.0,0.0,96.31,0.0,republican
1049,Nebraska,Lancaster,320301,158855,161446,269516,0.4959553669829317,0.841446014842289,40.783547,-96.688658,127779,65086.0,0.0,,,,republican
1050,Nebraska,Lincoln,34906,17561,17345,31959,0.5030940239500372,0.9155732538818542,41.050322,-100.744481,14439,61309.0,3.0,3.4,232.39,52.67,republican
